Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1013326,-,-,-,29.69,-82.34,-5,56,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI
2013,2,24,10,30,222,13
2013,2,24,11,0,258,20
2013,2,24,11,30,329,54
2013,2,24,12,0,343,58
2013,2,24,12,30,313,29
2013,2,24,13,0,264,15
2013,2,24,13,30,257,15
2013,2,24,14,0,48,0
2013,2,24,14,30,44,0
2013,2,24,15,0,297,128
2013,2,24,15,30,241,57
2013,2,24,16,0,210,98
2013,2,24,16,30,152,33
2013,2,24,17,0,110,30
2013,2,24,17,30,66,5
2013,2,24,18,0,21,0
2013,2,24,18,30,0,0
2013,2,24,19,0,0,0
2013,2,24,19,30,0,0
2013,2,24,20,0,0,0
2013,2,24,20,30,0,0
2013,2,24,21,0,0,0
2013,2,24,21,30,0,0
2013,2,24,22,0,0,0
2013,2,24,22,30,0,0
2013,2,24,23,0,0,0
2013,2,24,23,30,0,0
2013,2,25,0,0,0,0
2013,2,25,0,30,0,0
2013,2,25,1,0,0,0
2013,2,25,1,30,0,0
2013,2,25,2,0,0,0
2013,2,25,2,30,0,0
2013,2,25,3,0,0,0
2013,2,25,3,30,0,0
2013,2,25,4,0,0,0
2013,2,25,4,30,0,0
2013,2,25,5,0,0,0
2013,2,25,5,30,0,0
2013,2,25,6,0,0,0
2013,2,25,6,30,0,0
2013,2,25,7,0,0,0
2013,2,25,7,30,21,0
2013,2,25,8,0,55,0
2013,2,25,8,30,24,0
2013,2,25,9,0,89,0
2013,2,25,9,30,189,23
2013,2,25,10,0,225,25
2013,2,25,10,30,227,14
2013,2,25,11,0,278,28
2013,2,25,11,30,366,179
2013,2,25,12,0,305,27
2013,2,25,12,30,343,45
2013,2,25,13,0,170,3
2013,2,25,13,30,217,8
2013,2,25,14,0,185,4
2013,2,25,14,30,190,4
2013,2,25,15,0,177,2
2013,2,25,15,30,166,0
2013,2,25,16,0,172,11
2013,2,25,16,30,77,0
2013,2,25,17,0,83,0
2013,2,25,17,30,47,0
2013,2,25,18,0,15,0
2013,2,25,18,30,0,0
2013,2,25,19,0,0,0
2013,2,25,19,30,0,0
2013,2,25,20,0,0,0
2013,2,25,20,30,0,0
2013,2,25,21,0,0,0
2013,2,25,21,30,0,0
2013,2,25,22,0,0,0
2013,2,25,22,30,0,0
2013,2,25,23,0,0,0
2013,2,25,23,30,0,0
2013,2,26,0,0,0,0
2013,2,26,0,30,0,0
2013,2,26,1,0,0,0
2013,2,26,1,30,0,0
2013,2,26,2,0,0,0
2013,2,26,2,30,0,0
2013,2,26,3,0,0,0
2013,2,26,3,30,0,0
2013,2,26,4,0,0,0
2013,2,26,4,30,0,0
2013,2,26,5,0,0,0
2013,2,26,5,30,0,0
2013,2,26,6,0,0,0
2013,2,26,6,30,0,0
2013,2,26,7,0,0,0
2013,2,26,7,30,21,0
2013,2,26,8,0,41,0
2013,2,26,8,30,4,0
2013,2,26,9,0,139,1
2013,2,26,9,30,65,0
2013,2,26,10,0,257,72
2013,2,26,10,30,185,3
2013,2,26,11,0,151,761
2013,2,26,11,30,155,779
2013,2,26,12,0,169,770
2013,2,26,12,30,171,776
2013,2,26,13,0,160,795
2013,2,26,13,30,276,555
2013,2,26,14,0,161,1
2013,2,26,14,30,55,0
2013,2,26,15,0,295,94
2013,2,26,15,30,222,28
2013,2,26,16,0,168,7
2013,2,26,16,30,121,496
2013,2,26,17,0,86,560
2013,2,26,17,30,66,413
2013,2,26,18,0,35,185
2013,2,26,18,30,0,0
2013,2,26,19,0,0,0
2013,2,26,19,30,0,0
2013,2,26,20,0,0,0
2013,2,26,20,30,0,0
2013,2,26,21,0,0,0
2013,2,26,21,30,0,0
2013,2,26,22,0,0,0
2013,2,26,22,30,0,0
2013,2,26,23,0,0,0
2013,2,26,23,30,0,0
2013,2,27,0,0,0,0
2013,2,27,0,30,0,0
2013,2,27,1,0,0,0
2013,2,27,1,30,0,0
2013,2,27,2,0,0,0
2013,2,27,2,30,0,0
2013,2,27,3,0,0,0
2013,2,27,3,30,0,0
2013,2,27,4,0,0,0
2013,2,27,4,30,0,0
2013,2,27,5,0,0,0
2013,2,27,5,30,0,0
2013,2,27,6,0,0,0
2013,2,27,6,30,0,0
2013,2,27,7,0,0,0
2013,2,27,7,30,33,0
2013,2,27,8,0,82,114
2013,2,27,8,30,119,281
2013,2,27,9,0,92,735
2013,2,27,9,30,196,380
2013,2,27,10,0,227,421
2013,2,27,10,30,281,356
2013,2,27,11,0,344,144
2013,2,27,11,30,363,253
2013,2,27,12,0,389,170
2013,2,27,12,30,371,331
2013,2,27,13,0,383,280
2013,2,27,13,30,326,429
2013,2,27,14,0,366,197
2013,2,27,14,30,195,670
2013,2,27,15,0,282,327
2013,2,27,15,30,263,135
2013,2,27,16,0,172,452
2013,2,27,16,30,169,152
2013,2,27,17,0,115,33
2013,2,27,17,30,70,15
2013,2,27,18,0,26,0
2013,2,27,18,30,0,0
2013,2,27,19,0,0,0
2013,2,27,19,30,0,0
2013,2,27,20,0,0,0
2013,2,27,20,30,0,0
2013,2,27,21,0,0,0
2013,2,27,21,30,0,0
2013,2,27,22,0,0,0
2013,2,27,22,30,0,0
2013,2,27,23,0,0,0
2013,2,27,23,30,0,0
2013,2,28,0,0,0,0
2013,2,28,0,30,0,0
2013,2,28,1,0,0,0
2013,2,28,1,30,0,0
2013,2,28,2,0,0,0
2013,2,28,2,30,0,0
2013,2,28,3,0,0,0
2013,2,28,3,30,0,0
2013,2,28,4,0,0,0
2013,2,28,4,30,0,0
2013,2,28,5,0,0,0
2013,2,28,5,30,0,0
2013,2,28,6,0,0,0
2013,2,28,6,30,0,0
2013,2,28,7,0,0,0
2013,2,28,7,30,37,351
2013,2,28,8,0,61,543
2013,2,28,8,30,77,666
2013,2,28,9,0,90,744
2013,2,28,9,30,99,801
2013,2,28,10,0,95,868
2013,2,28,10,30,100,897
2013,2,28,11,0,103,919
2013,2,28,11,30,105,933
2013,2,28,12,0,106,943
2013,2,28,12,30,107,947
2013,2,28,13,0,105,949
2013,2,28,13,30,105,944
2013,2,28,14,0,103,934
2013,2,28,14,30,100,920
2013,2,28,15,0,97,898
2013,2,28,15,30,92,868
2013,2,28,16,0,87,825
2013,2,28,16,30,78,766
2013,2,28,17,0,68,676
2013,2,28,17,30,53,544
2013,2,28,18,0,30,317
2013,2,28,18,30,0,0
2013,2,28,19,0,0,0
2013,2,28,19,30,0,0
2013,2,28,20,0,0,0
2013,2,28,20,30,0,0
2013,2,28,21,0,0,0
2013,2,28,21,30,0,0
2013,2,28,22,0,0,0
2013,2,28,22,30,0,0
2013,2,28,23,0,0,0
2013,2,28,23,30,0,0
2013,3,1,0,0,0,0
2013,3,1,0,30,0,0
2013,3,1,1,0,0,0
2013,3,1,1,30,0,0
2013,3,1,2,0,0,0
2013,3,1,2,30,0,0
2013,3,1,3,0,0,0
2013,3,1,3,30,0,0
2013,3,1,4,0,0,0
2013,3,1,4,30,0,0
2013,3,1,5,0,0,0
2013,3,1,5,30,0,0
2013,3,1,6,0,0,0
2013,3,1,6,30,0,0
2013,3,1,7,0,0,0
2013,3,1,7,30,42,308
2013,3,1,8,0,67,514
2013,3,1,8,30,84,639
2013,3,1,9,0,96,728
2013,3,1,9,30,105,787
2013,3,1,10,0,107,844
2013,3,1,10,30,112,874
2013,3,1,11,0,116,898
2013,3,1,11,30,119,913
2013,3,1,12,0,379,285
2013,3,1,12,30,330,449
2013,3,1,13,0,374,331
2013,3,1,13,30,364,332
2013,3,1,14,0,370,148
2013,3,1,14,30,343,174
2013,3,1,15,0,305,117
2013,3,1,15,30,130,0
2013,3,1,16,0,147,0
2013,3,1,16,30,117,0
2013,3,1,17,0,43,0
2013,3,1,17,30,46,0
2013,3,1,18,0,17,0
2013,3,1,18,30,0,0
2013,3,1,19,0,0,0
2013,3,1,19,30,0,0
2013,3,1,20,0,0,0
2013,3,1,20,30,0,0
2013,3,1,21,0,0,0
2013,3,1,21,30,0,0
2013,3,1,22,0,0,0
2013,3,1,22,30,0,0
2013,3,1,23,0,0,0
2013,3,1,23,30,0,0
2013,3,2,0,0,0,0
2013,3,2,0,30,0,0
2013,3,2,1,0,0,0
2013,3,2,1,30,0,0
2013,3,2,2,0,0,0
2013,3,2,2,30,0,0
2013,3,2,3,0,0,0
2013,3,2,3,30,0,0
2013,3,2,4,0,0,0
2013,3,2,4,30,0,0
2013,3,2,5,0,0,0
2013,3,2,5,30,0,0
2013,3,2,6,0,0,0
2013,3,2,6,30,0,0
2013,3,2,7,0,0,0
2013,3,2,7,30,40,393
2013,3,2,8,0,59,610
2013,3,2,8,30,73,729
2013,3,2,9,0,81,818
2013,3,2,9,30,88,871
2013,3,2,10,0,91,916
2013,3,2,10,30,96,944
2013,3,2,11,0,97,968
2013,3,2,11,30,100,981
2013,3,2,12,0,100,991
2013,3,2,12,30,101,995
2013,3,2,13,0,102,992
2013,3,2,13,30,101,987
2013,3,2,14,0,102,973
2013,3,2,14,30,99,957
2013,3,2,15,0,98,930
2013,3,2,15,30,93,899
2013,3,2,16,0,88,852
2013,3,2,16,30,80,793
2013,3,2,17,0,71,699
2013,3,2,17,30,72,242
2013,3,2,18,0,35,120
2013,3,2,18,30,0,0
2013,3,2,19,0,0,0
2013,3,2,19,30,0,0
2013,3,2,20,0,0,0
2013,3,2,20,30,0,0
2013,3,2,21,0,0,0
2013,3,2,21,30,0,0
2013,3,2,22,0,0,0
2013,3,2,22,30,0,0
2013,3,2,23,0,0,0
2013,3,2,23,30,0,0
2013,3,3,0,0,0,0
2013,3,3,0,30,0,0
2013,3,3,1,0,0,0
2013,3,3,1,30,0,0
2013,3,3,2,0,0,0
2013,3,3,2,30,0,0
2013,3,3,3,0,0,0
2013,3,3,3,30,0,0
2013,3,3,4,0,0,0
2013,3,3,4,30,0,0
2013,3,3,5,0,0,0
2013,3,3,5,30,0,0
2013,3,3,6,0,0,0
2013,3,3,6,30,0,0
2013,3,3,7,0,0,0
2013,3,3,7,30,43,360
2013,3,3,8,0,65,568
2013,3,3,8,30,82,687
2013,3,3,9,0,91,778
2013,3,3,9,30,100,834
2013,3,3,10,0,250,366
2013,3,3,10,30,229,13
2013,3,3,11,0,190,4
2013,3,3,11,30,226,9
2013,3,3,12,0,234,10
2013,3,3,12,30,302,531
2013,3,3,13,0,405,155
2013,3,3,13,30,365,64
2013,3,3,14,0,347,338
2013,3,3,14,30,330,296
2013,3,3,15,0,199,597
2013,3,3,15,30,98,886
2013,3,3,16,0,91,848
2013,3,3,16,30,82,791
2013,3,3,17,0,70,712
2013,3,3,17,30,55,583
2013,3,3,18,0,33,370
2013,3,3,18,30,0,0
2013,3,3,19,0,0,0
2013,3,3,19,30,0,0
2013,3,3,20,0,0,0
2013,3,3,20,30,0,0
2013,3,3,21,0,0,0
2013,3,3,21,30,0,0
2013,3,3,22,0,0,0
2013,3,3,22,30,0,0
2013,3,3,23,0,0,0
2013,3,3,23,30,0,0
2013,3,4,0,0,0,0
2013,3,4,0,30,0,0
2013,3,4,1,0,0,0
2013,3,4,1,30,0,0
2013,3,4,2,0,0,0
2013,3,4,2,30,0,0
2013,3,4,3,0,0,0
2013,3,4,3,30,0,0
2013,3,4,4,0,0,0
2013,3,4,4,30,0,0
2013,3,4,5,0,0,0
2013,3,4,5,30,0,0
2013,3,4,6,0,0,0
2013,3,4,6,30,0,0
2013,3,4,7,0,10,91
2013,3,4,7,30,39,428
2013,3,4,8,0,57,625
2013,3,4,8,30,69,736
2013,3,4,9,0,77,814
2013,3,4,9,30,84,864
2013,3,4,10,0,90,900
2013,3,4,10,30,94,925
2013,3,4,11,0,100,937
2013,3,4,11,30,102,949
2013,3,4,12,0,109,946
2013,3,4,12,30,110,949
2013,3,4,13,0,103,960
2013,3,4,13,30,102,954
2013,3,4,14,0,108,929
2013,3,4,14,30,105,914
2013,3,4,15,0,107,879
2013,3,4,15,30,101,848
2013,3,4,16,0,96,798
2013,3,4,16,30,87,738
2013,3,4,17,0,75,648
2013,3,4,17,30,58,519
2013,3,4,18,0,34,311
2013,3,4,18,30,0,0
2013,3,4,19,0,0,0
2013,3,4,19,30,0,0
2013,3,4,20,0,0,0
2013,3,4,20,30,0,0
2013,3,4,21,0,0,0
2013,3,4,21,30,0,0
2013,3,4,22,0,0,0
2013,3,4,22,30,0,0
2013,3,4,23,0,0,0
2013,3,4,23,30,0,0
2013,3,5,0,0,0,0
2013,3,5,0,30,0,0
2013,3,5,1,0,0,0
2013,3,5,1,30,0,0
2013,3,5,2,0,0,0
2013,3,5,2,30,0,0
2013,3,5,3,0,0,0
2013,3,5,3,30,0,0
2013,3,5,4,0,0,0
2013,3,5,4,30,0,0
2013,3,5,5,0,0,0
2013,3,5,5,30,0,0
2013,3,5,6,0,0,0
2013,3,5,6,30,0,0
2013,3,5,7,0,2,0
2013,3,5,7,30,18,0
2013,3,5,8,0,87,246
2013,3,5,8,30,71,724
2013,3,5,9,0,81,795
2013,3,5,9,30,88,845
2013,3,5,10,0,91,888
2013,3,5,10,30,95,913
2013,3,5,11,0,102,923
2013,3,5,11,30,105,935
2013,3,5,12,0,108,938
2013,3,5,12,30,109,940
2013,3,5,13,0,115,927
2013,3,5,13,30,114,919
2013,3,5,14,0,336,397
2013,3,5,14,30,344,247
2013,3,5,15,0,308,248
2013,3,5,15,30,100,837
2013,3,5,16,0,91,800
2013,3,5,16,30,83,742
2013,3,5,17,0,72,658
2013,3,5,17,30,57,528
2013,3,5,18,0,36,295
2013,3,5,18,30,0,0
2013,3,5,19,0,0,0
2013,3,5,19,30,0,0
2013,3,5,20,0,0,0
2013,3,5,20,30,0,0
2013,3,5,21,0,0,0
2013,3,5,21,30,0,0
2013,3,5,22,0,0,0
2013,3,5,22,30,0,0
2013,3,5,23,0,0,0
2013,3,5,23,30,0,0
2013,3,6,0,0,0,0
2013,3,6,0,30,0,0
2013,3,6,1,0,0,0
2013,3,6,1,30,0,0
2013,3,6,2,0,0,0
2013,3,6,2,30,0,0
2013,3,6,3,0,0,0
2013,3,6,3,30,0,0
2013,3,6,4,0,0,0
2013,3,6,4,30,0,0
2013,3,6,5,0,0,0
2013,3,6,5,30,0,0
2013,3,6,6,0,0,0
2013,3,6,6,30,0,0
2013,3,6,7,0,13,146
2013,3,6,7,30,41,495
2013,3,6,8,0,57,686
2013,3,6,8,30,69,793
2013,3,6,9,0,76,867
2013,3,6,9,30,83,914
2013,3,6,10,0,87,950
2013,3,6,10,30,91,974
2013,3,6,11,0,94,992
2013,3,6,11,30,96,1003
2013,3,6,12,0,97,1010
2013,3,6,12,30,97,1011
2013,3,6,13,0,96,1011
2013,3,6,13,30,95,1004
2013,3,6,14,0,93,994
2013,3,6,14,30,91,977
2013,3,6,15,0,87,955
2013,3,6,15,30,83,925
2013,3,6,16,0,77,885
2013,3,6,16,30,71,831
2013,3,6,17,0,62,749
2013,3,6,17,30,50,627
2013,3,6,18,0,32,411
2013,3,6,18,30,0,0
2013,3,6,19,0,0,0
2013,3,6,19,30,0,0
2013,3,6,20,0,0,0
2013,3,6,20,30,0,0
2013,3,6,21,0,0,0
2013,3,6,21,30,0,0
2013,3,6,22,0,0,0
2013,3,6,22,30,0,0
2013,3,6,23,0,0,0
2013,3,6,23,30,0,0
2013,3,7,0,0,0,0
2013,3,7,0,30,0,0
2013,3,7,1,0,0,0
2013,3,7,1,30,0,0
2013,3,7,2,0,0,0
2013,3,7,2,30,0,0
2013,3,7,3,0,0,0
2013,3,7,3,30,0,0
2013,3,7,4,0,0,0
2013,3,7,4,30,0,0
2013,3,7,5,0,0,0
2013,3,7,5,30,0,0
2013,3,7,6,0,0,0
2013,3,7,6,30,0,0
2013,3,7,7,0,14,134
2013,3,7,7,30,44,447
2013,3,7,8,0,63,629
2013,3,7,8,30,77,739
2013,3,7,9,0,86,812
2013,3,7,9,30,94,863
2013,3,7,10,0,98,904
2013,3,7,10,30,103,930
2013,3,7,11,0,109,944
2013,3,7,11,30,111,957
2013,3,7,12,0,117,957
2013,3,7,12,30,117,961
2013,3,7,13,0,114,965
2013,3,7,13,30,113,959
2013,3,7,14,0,116,939
2013,3,7,14,30,112,923
2013,3,7,15,0,110,895
2013,3,7,15,30,105,864
2013,3,7,16,0,98,818
2013,3,7,16,30,89,758
2013,3,7,17,0,78,667
2013,3,7,17,30,61,538
2013,3,7,18,0,37,332
2013,3,7,18,30,0,0
2013,3,7,19,0,0,0
2013,3,7,19,30,0,0
2013,3,7,20,0,0,0
2013,3,7,20,30,0,0
2013,3,7,21,0,0,0
2013,3,7,21,30,0,0
2013,3,7,22,0,0,0
2013,3,7,22,30,0,0
2013,3,7,23,0,0,0
2013,3,7,23,30,0,0
2013,3,8,0,0,0,0
2013,3,8,0,30,0,0
2013,3,8,1,0,0,0
2013,3,8,1,30,0,0
2013,3,8,2,0,0,0
2013,3,8,2,30,0,0
2013,3,8,3,0,0,0
2013,3,8,3,30,0,0
2013,3,8,4,0,0,0
2013,3,8,4,30,0,0
2013,3,8,5,0,0,0
2013,3,8,5,30,0,0
2013,3,8,6,0,0,0
2013,3,8,6,30,0,0
2013,3,8,7,0,15,119
2013,3,8,7,30,48,410
2013,3,8,8,0,65,618
2013,3,8,8,30,79,726
2013,3,8,9,0,85,815
2013,3,8,9,30,93,865
2013,3,8,10,0,98,901
2013,3,8,10,30,103,927
2013,3,8,11,0,111,936
2013,3,8,11,30,114,949
2013,3,8,12,0,123,941
2013,3,8,12,30,124,945
2013,3,8,13,0,117,956
2013,3,8,13,30,116,950
2013,3,8,14,0,121,924
2013,3,8,14,30,118,907
2013,3,8,15,0,118,873
2013,3,8,15,30,111,840
2013,3,8,16,0,105,791
2013,3,8,16,30,95,730
2013,3,8,17,0,82,643
2013,3,8,17,30,64,515
2013,3,8,18,0,37,316
2013,3,8,18,30,0,0
2013,3,8,19,0,0,0
2013,3,8,19,30,0,0
2013,3,8,20,0,0,0
2013,3,8,20,30,0,0
2013,3,8,21,0,0,0
2013,3,8,21,30,0,0
2013,3,8,22,0,0,0
2013,3,8,22,30,0,0
2013,3,8,23,0,0,0
2013,3,8,23,30,0,0
2013,3,9,0,0,0,0
2013,3,9,0,30,0,0
2013,3,9,1,0,0,0
2013,3,9,1,30,0,0
2013,3,9,2,0,0,0
2013,3,9,2,30,0,0
2013,3,9,3,0,0,0
2013,3,9,3,30,0,0
2013,3,9,4,0,0,0
2013,3,9,4,30,0,0
2013,3,9,5,0,0,0
2013,3,9,5,30,0,0
2013,3,9,6,0,0,0
2013,3,9,6,30,0,0
2013,3,9,7,0,16,144
2013,3,9,7,30,47,427
2013,3,9,8,0,66,599
2013,3,9,8,30,81,705
2013,3,9,9,0,91,778
2013,3,9,9,30,175,531
2013,3,9,10,0,107,859
2013,3,9,10,30,112,885
2013,3,9,11,0,282,494
2013,3,9,11,30,297,512
2013,3,9,12,0,381,342
2013,3,9,12,30,297,581
2013,3,9,13,0,318,514
2013,3,9,13,30,375,349
2013,3,9,14,0,344,394
2013,3,9,14,30,273,496
2013,3,9,15,0,214,576
2013,3,9,15,30,181,579
2013,3,9,16,0,161,541
2013,3,9,16,30,177,236
2013,3,9,17,0,107,518
2013,3,9,17,30,81,388
2013,3,9,18,0,46,200
2013,3,9,18,30,0,0
2013,3,9,19,0,0,0
2013,3,9,19,30,0,0
2013,3,9,20,0,0,0
2013,3,9,20,30,0,0
2013,3,9,21,0,0,0
2013,3,9,21,30,0,0
2013,3,9,22,0,0,0
2013,3,9,22,30,0,0
2013,3,9,23,0,0,0
2013,3,9,23,30,0,0
2013,3,10,0,0,0,0
2013,3,10,0,30,0,0
2013,3,10,1,0,0,0
2013,3,10,1,30,0,0
2013,3,10,2,0,0,0
2013,3,10,2,30,0,0
2013,3,10,3,0,0,0
2013,3,10,3,30,0,0
2013,3,10,4,0,0,0
2013,3,10,4,30,0,0
2013,3,10,5,0,0,0
2013,3,10,5,30,0,0
2013,3,10,6,0,0,0
2013,3,10,6,30,0,0
2013,3,10,7,0,16,0
2013,3,10,7,30,55,146
2013,3,10,8,0,72,477
2013,3,10,8,30,118,437
2013,3,10,9,0,178,26
2013,3,10,9,30,114,767
2013,3,10,10,0,111,831
2013,3,10,10,30,116,859
2013,3,10,11,0,122,875
2013,3,10,11,30,125,888
2013,3,10,12,0,128,895
2013,3,10,12,30,129,899
2013,3,10,13,0,127,900
2013,3,10,13,30,126,894
2013,3,10,14,0,123,884
2013,3,10,14,30,120,868
2013,3,10,15,0,114,847
2013,3,10,15,30,109,816
2013,3,10,16,0,101,775
2013,3,10,16,30,92,716
2013,3,10,17,0,79,636
2013,3,10,17,30,63,511
2013,3,10,18,0,39,313
2013,3,10,18,30,0,0
2013,3,10,19,0,0,0
2013,3,10,19,30,0,0
2013,3,10,20,0,0,0
2013,3,10,20,30,0,0
2013,3,10,21,0,0,0
2013,3,10,21,30,0,0
2013,3,10,22,0,0,0
2013,3,10,22,30,0,0
2013,3,10,23,0,0,0
2013,3,10,23,30,0,0
2013,3,11,0,0,0,0
2013,3,11,0,30,0,0
2013,3,11,1,0,0,0
2013,3,11,1,30,0,0
2013,3,11,2,0,0,0
2013,3,11,2,30,0,0
2013,3,11,3,0,0,0
2013,3,11,3,30,0,0
2013,3,11,4,0,0,0
2013,3,11,4,30,0,0
2013,3,11,5,0,0,0
2013,3,11,5,30,0,0
2013,3,11,6,0,0,0
2013,3,11,6,30,0,0
2013,3,11,7,0,22,0
2013,3,11,7,30,51,292
2013,3,11,8,0,94,298
2013,3,11,8,30,130,379
2013,3,11,9,0,205,164
2013,3,11,9,30,252,115
2013,3,11,10,0,257,404
2013,3,11,10,30,340,181
2013,3,11,11,0,356,300
2013,3,11,11,30,346,410
2013,3,11,12,0,411,240
2013,3,11,12,30,424,198
2013,3,11,13,0,396,71
2013,3,11,13,30,386,326
2013,3,11,14,0,391,156
2013,3,11,14,30,357,238
2013,3,11,15,0,309,73
2013,3,11,15,30,268,67
2013,3,11,16,0,233,101
2013,3,11,16,30,184,203
2013,3,11,17,0,136,100
2013,3,11,17,30,69,0
2013,3,11,18,0,29,0
2013,3,11,18,30,0,0
2013,3,11,19,0,0,0
2013,3,11,19,30,0,0
2013,3,11,20,0,0,0
2013,3,11,20,30,0,0
2013,3,11,21,0,0,0
2013,3,11,21,30,0,0
2013,3,11,22,0,0,0
2013,3,11,22,30,0,0
2013,3,11,23,0,0,0
2013,3,11,23,30,0,0
2013,3,12,0,0,0,0
2013,3,12,0,30,0,0
2013,3,12,1,0,0,0
2013,3,12,1,30,0,0
2013,3,12,2,0,0,0
2013,3,12,2,30,0,0
2013,3,12,3,0,0,0
2013,3,12,3,30,0,0
2013,3,12,4,0,0,0
2013,3,12,4,30,0,0
2013,3,12,5,0,0,0
2013,3,12,5,30,0,0
2013,3,12,6,0,0,0
2013,3,12,6,30,0,0
2013,3,12,7,0,1,0
2013,3,12,7,30,4,0
2013,3,12,8,0,13,0
2013,3,12,8,30,66,0
2013,3,12,9,0,64,0
2013,3,12,9,30,146,0
2013,3,12,10,0,91,0
2013,3,12,10,30,103,0
2013,3,12,11,0,130,0
2013,3,12,11,30,247,11
2013,3,12,12,0,323,25
2013,3,12,12,30,336,28
2013,3,12,13,0,337,29
2013,3,12,13,30,405,257
2013,3,12,14,0,378,87
2013,3,12,14,30,328,52
2013,3,12,15,0,322,239
2013,3,12,15,30,250,382
2013,3,12,16,0,191,447
2013,3,12,16,30,152,420
2013,3,12,17,0,102,457
2013,3,12,17,30,43,640
2013,3,12,18,0,39,376
2013,3,12,18,30,0,0
2013,3,12,19,0,0,0
2013,3,12,19,30,0,0
2013,3,12,20,0,0,0
2013,3,12,20,30,0,0
2013,3,12,21,0,0,0
2013,3,12,21,30,0,0
2013,3,12,22,0,0,0
2013,3,12,22,30,0,0
2013,3,12,23,0,0,0
2013,3,12,23,30,0,0
2013,3,13,0,0,0,0
2013,3,13,0,30,0,0
2013,3,13,1,0,0,0
2013,3,13,1,30,0,0
2013,3,13,2,0,0,0
2013,3,13,2,30,0,0
2013,3,13,3,0,0,0
2013,3,13,3,30,0,0
2013,3,13,4,0,0,0
2013,3,13,4,30,0,0
2013,3,13,5,0,0,0
2013,3,13,5,30,0,0
2013,3,13,6,0,0,0
2013,3,13,6,30,0,0
2013,3,13,7,0,21,250
2013,3,13,7,30,45,535
2013,3,13,8,0,61,691
2013,3,13,8,30,71,786
2013,3,13,9,0,79,851
2013,3,13,9,30,85,895
2013,3,13,10,0,91,925
2013,3,13,10,30,95,949
2013,3,13,11,0,99,962
2013,3,13,11,30,102,974
2013,3,13,12,0,105,978
2013,3,13,12,30,106,982
2013,3,13,13,0,107,979
2013,3,13,13,30,106,975
2013,3,13,14,0,107,962
2013,3,13,14,30,104,948
2013,3,13,15,0,101,925
2013,3,13,15,30,96,897
2013,3,13,16,0,94,848
2013,3,13,16,30,85,793
2013,3,13,17,0,80,688
2013,3,13,17,30,64,566
2013,3,13,18,0,42,346
2013,3,13,18,30,0,0
2013,3,13,19,0,0,0
2013,3,13,19,30,0,0
2013,3,13,20,0,0,0
2013,3,13,20,30,0,0
2013,3,13,21,0,0,0
2013,3,13,21,30,0,0
2013,3,13,22,0,0,0
2013,3,13,22,30,0,0
2013,3,13,23,0,0,0
2013,3,13,23,30,0,0
2013,3,14,0,0,0,0
2013,3,14,0,30,0,0
2013,3,14,1,0,0,0
2013,3,14,1,30,0,0
2013,3,14,2,0,0,0
2013,3,14,2,30,0,0
2013,3,14,3,0,0,0
2013,3,14,3,30,0,0
2013,3,14,4,0,0,0
2013,3,14,4,30,0,0
2013,3,14,5,0,0,0
2013,3,14,5,30,0,0
2013,3,14,6,0,0,0
2013,3,14,6,30,0,0
2013,3,14,7,0,24,225
2013,3,14,7,30,51,511
2013,3,14,8,0,69,668
2013,3,14,8,30,82,770
2013,3,14,9,0,91,838
2013,3,14,9,30,99,887
2013,3,14,10,0,105,920
2013,3,14,10,30,110,945
2013,3,14,11,0,113,965
2013,3,14,11,30,115,976
2013,3,14,12,0,116,984
2013,3,14,12,30,116,986
2013,3,14,13,0,115,986
2013,3,14,13,30,114,980
2013,3,14,14,0,112,969
2013,3,14,14,30,109,954
2013,3,14,15,0,104,932
2013,3,14,15,30,99,903
2013,3,14,16,0,94,859
2013,3,14,16,30,86,803
2013,3,14,17,0,77,718
2013,3,14,17,30,62,597
2013,3,14,18,0,40,400
2013,3,14,18,30,0,0
2013,3,14,19,0,0,0
2013,3,14,19,30,0,0
2013,3,14,20,0,0,0
2013,3,14,20,30,0,0
2013,3,14,21,0,0,0
2013,3,14,21,30,0,0
2013,3,14,22,0,0,0
2013,3,14,22,30,0,0
2013,3,14,23,0,0,0
2013,3,14,23,30,0,0
2013,3,15,0,0,0,0
