Time,Value
359.0,161.906401623
360.0,150.565926473
361.0,170.445962763
362.0,215.575080573
363.0,270.645819654
364.0,326.540703891
365.0,395.501580181
366.0,440.730268396
367.0,503.202701632
368.0,413.188441942
369.0,230.518369552
370.0,252.135917547
371.0,121.949426601
372.0,34.8538727833
373.0,8.38687596337
374.0,9.71317431494
375.0,27.3941751196
376.0,99.0613038653
377.0,67.4286139045
378.0,175.925569812
379.0,138.675738785
380.0,82.4739562778
381.0,83.2536726401
382.0,38.5593003732
383.0,62.8059314702
384.0,51.0804129196
385.0,32.5261284325
386.0,69.272686194
387.0,91.8071351599
388.0,21.3308252363
389.0,146.380752091
390.0,11.8138021306
391.0,49.9916866453
392.0,72.6834538633
393.0,144.656094562
394.0,24.4799092389
395.0,25.97782205
396.0,71.9421283921
397.0,50.7236040648
398.0,77.5275955893
399.0,38.0614130364
400.0,93.1464080211
401.0,205.743931417
402.0,208.526956677
403.0,259.538354483
404.0,268.653643087
405.0,220.467976279
406.0,319.679953301
407.0,325.977800601
408.0,348.576302005
409.0,446.504593451
410.0,420.802712446
411.0,356.153188547
412.0,353.265953521
413.0,413.979101984
414.0,678.099891425
415.0,368.514591097
416.0,223.965989574
417.0,171.902859815
418.0,190.325908622
419.0,72.8375379474
420.0,116.389019183
421.0,157.498474654
422.0,69.9687998125
423.0,72.2279423044
424.0,37.9089071912
425.0,45.9565292649
426.0,60.1660760274
427.0,156.441646242
428.0,207.902650433
429.0,239.109289635
430.0,258.864114378
431.0,274.833655488
432.0,271.912229871
433.0,280.40665756
434.0,258.563726719
435.0,275.712095341
436.0,196.601438908
437.0,233.542198266
438.0,206.026324138
439.0,187.538595082
440.0,154.706212236
441.0,123.555621096
442.0,49.0634034739
443.0,17.0359486787
444.0,68.5338573317
445.0,81.2392008062
446.0,45.6599782554
447.0,51.0590536975
448.0,1.00567331019
449.0,3.86812240347
450.0,42.6818525393
451.0,98.2778943884
452.0,125.804539454
453.0,162.837467238
454.0,343.496002012
455.0,293.550089865
456.0,447.956951364
457.0,440.68801943
458.0,466.665103449
459.0,442.614672866
460.0,357.755618447
461.0,383.126467356
462.0,295.712467443
463.0,179.499709296
464.0,253.266108933
465.0,144.6794042
466.0,142.334808765
467.0,89.2012071817
468.0,146.5526795
469.0,69.9099236124
470.0,4.95706744007
471.0,10.5958754671
472.0,61.428655201
473.0,45.9351373502
474.0,147.001478534
475.0,7.3102451652
476.0,1.33055110849
477.0,10.1621725192
478.0,5.25885492617
479.0,76.6292489064
480.0,28.3956946818
481.0,28.5442472597
482.0,69.5382901942
483.0,165.568973956
484.0,252.121940898
485.0,278.686626712
486.0,221.294932598
487.0,220.433731361
488.0,235.899491528
489.0,183.238451899
490.0,162.684487488
491.0,142.055187111
492.0,69.9896822609
493.0,60.2234818571
494.0,33.9557426549
495.0,0.490887035826
496.0,7.66139132513
497.0,33.0539296559
498.0,47.8913831175
499.0,62.4103787608
500.0,79.7194399751
501.0,104.696073601
502.0,136.551312072
503.0,139.807565352
504.0,163.926252062
505.0,217.736758696
506.0,237.631944606
507.0,256.612319711
508.0,378.367878802
509.0,276.360665852
510.0,239.880698874
511.0,80.1882630496
512.0,101.977560627
513.0,53.3868182681
514.0,71.5674541681
515.0,4.2727100368
516.0,7.14513744338
517.0,85.8046948309
518.0,52.4257146603
519.0,36.2281081193
520.0,65.5009336918
521.0,54.8328303839
522.0,3.58589812588
523.0,36.9960590431
524.0,49.4924812499
525.0,69.2588044643
526.0,32.6150814749
527.0,68.2005580351
528.0,120.166699197
529.0,73.0958704793
530.0,29.8096155625
531.0,47.404587558
532.0,32.5266117906
533.0,204.589069174
534.0,478.974109358
535.0,360.291412045
536.0,547.343549039
537.0,445.259886812
538.0,146.57284927
539.0,99.8519014953
540.0,55.1421836836
541.0,45.4157059666
542.0,30.0649867936
543.0,122.589772363
544.0,87.4991017119
545.0,110.242570561
546.0,116.455914685
547.0,177.281810125
548.0,212.954156887
549.0,263.20266367
550.0,269.213218759
551.0,250.348430693
552.0,274.714052092
553.0,182.263749771
554.0,159.272785031
555.0,176.173649013
556.0,150.437400978
557.0,74.8652211217
558.0,107.112631938
559.0,34.1560970735
560.0,3.23029429009
561.0,5.89119972351
562.0,61.9762615984
563.0,98.119416957
564.0,128.327533026
565.0,148.374826809
566.0,140.493578121
567.0,138.453440402
568.0,165.347479716
569.0,167.312372866
570.0,111.061154884
571.0,76.0727269965
572.0,16.1585906397
573.0,37.3959879628
574.0,30.8673473615
575.0,129.727906779
576.0,30.3897124698
577.0,66.1393127012
578.0,163.628854199
579.0,151.337497765
580.0,221.645278574
581.0,245.793856146
582.0,228.777546002
583.0,204.028186628
584.0,208.640967957
585.0,169.809752276
586.0,161.142791436
587.0,159.719339089
588.0,107.942631888
589.0,94.3919715989
590.0,25.3770165097
591.0,3.64074515021
592.0,90.7230937204
593.0,110.910668249
594.0,192.390443053
595.0,266.530167871
596.0,301.66392718
597.0,231.779435428
598.0,309.440068112
599.0,266.585209912
600.0,269.639315128
601.0,326.54806031
602.0,351.383285002
603.0,405.101150315
604.0,507.915893018
605.0,674.030100393
606.0,537.38684652
607.0,548.997027623
608.0,317.555647882
609.0,196.100942413
610.0,125.607146294
611.0,124.821936891
612.0,156.075704094
613.0,33.3562886433
614.0,2.16780428129
615.0,11.9992519717
616.0,36.1603090717
617.0,83.7848403308
618.0,162.142919827
619.0,174.51993207
620.0,175.202158532
621.0,181.759165301
622.0,184.853529614
623.0,212.850247476
624.0,196.895730051
625.0,226.341618688
626.0,172.152503538
627.0,108.1283666
628.0,159.763910371
629.0,39.5057036981
630.0,47.195149934
631.0,81.3959897969
632.0,114.438052476
633.0,14.479412881
634.0,139.396952847
635.0,88.4601195062
636.0,16.8063563989
637.0,53.4208456958
638.0,7.29918459487
639.0,37.6140481291
640.0,47.1157957978
641.0,73.1061903743
642.0,62.7291778932
643.0,123.620832435
644.0,151.366081917
645.0,170.320731044
646.0,157.976252593
647.0,261.394105175
648.0,214.672571572
649.0,235.224358054
650.0,268.32737845
651.0,286.372609179
652.0,384.331705204
653.0,409.187612274
654.0,548.452863365
655.0,690.190575357
656.0,314.258190243
657.0,278.450253005
658.0,198.991881877
659.0,171.914903401
660.0,10.6725595985
661.0,28.185209417
662.0,92.1878217013
663.0,176.950760724
664.0,204.395907468
665.0,264.860729171
666.0,288.349722292
667.0,309.159566432
668.0,322.389832192
669.0,329.456669062
670.0,350.52128384
671.0,355.34344152
672.0,294.550584309
673.0,285.295767966
674.0,281.688126799
675.0,300.884440936
676.0,265.460248922
677.0,170.371914641
678.0,85.4785430835
679.0,13.7604686433
680.0,150.925426071
681.0,249.631071944
682.0,484.463647241
683.0,360.082959202
684.0,357.134927083
685.0,232.861932181
686.0,270.61638232
687.0,345.384916985
688.0,463.151281047
689.0,739.773866401
690.0,633.460878312
691.0,571.342393343
692.0,491.338374773
693.0,413.977899153
694.0,295.996959253
695.0,420.987658683
696.0,407.603428709
697.0,444.779212295
698.0,466.715494018
699.0,403.185736627
700.0,405.568229486
701.0,263.638329725
702.0,178.100486473
703.0,71.8713229479
704.0,14.8538044438
705.0,36.8101849419
706.0,42.5572420337
707.0,81.5120451321
708.0,91.3079286984
709.0,86.3777482534
710.0,122.920289414
711.0,150.325863098
712.0,156.993691319
713.0,101.410131931
714.0,42.0051834044
715.0,73.8799165848
716.0,199.497565343
717.0,153.210073389
718.0,147.782460485
719.0,247.258040452
720.0,201.040762547
721.0,186.532688904
722.0,84.9544178353
723.0,44.3658945728
724.0,143.177080372
725.0,146.517864605
726.0,23.6497465254
727.0,152.045290203
728.0,91.6654000141
729.0,73.9458517761
730.0,123.820540109
731.0,305.461669436
732.0,211.690079394
733.0,347.704607205
734.0,563.962499026
735.0,430.860445131
736.0,333.862238515
737.0,352.718433563
738.0,186.149098865
739.0,183.511519801
740.0,266.267495156
741.0,193.037182882
742.0,346.362670742
743.0,304.855927304
744.0,283.779183218
745.0,226.20710671
746.0,276.330376724
747.0,228.363968495
748.0,207.771075998
749.0,206.621684598
750.0,156.71113464
751.0,127.480177087
752.0,116.144608652
753.0,73.0879056449
754.0,1.4636581444
755.0,0.0409911580236
756.0,15.9902860342
757.0,72.6789767971
758.0,109.904918682
759.0,139.95451546
760.0,143.636131722
761.0,190.727162532
762.0,174.815089835
763.0,182.117291406
764.0,114.676704868
765.0,213.384436999
766.0,229.147542026
767.0,241.354991196
768.0,265.348895609
769.0,300.076641815
770.0,277.594700677
771.0,283.120333301
772.0,186.045335822
773.0,52.6096857107
774.0,137.200982274
775.0,138.159354729
776.0,133.826842696
777.0,122.901111736
778.0,29.4850571659
779.0,34.4119474317
780.0,119.927369013
781.0,124.001507922
782.0,180.902748656
783.0,205.419502456
784.0,270.073303926
785.0,307.362479317
786.0,329.81071097
787.0,253.308060757
788.0,299.578608714
789.0,288.954041033
790.0,401.108434193
791.0,345.441815623
792.0,440.746861079
793.0,886.434976721
794.0,451.329188994
795.0,351.993873854
796.0,306.715217478
797.0,368.874461797
798.0,364.177263891
799.0,325.917149319
800.0,247.821158629
801.0,294.413760684
802.0,246.897824491
803.0,151.798537829
804.0,81.2979385302
805.0,35.1146553878
806.0,57.7982959431
807.0,67.3256506914
808.0,148.168381494
809.0,133.756080933
810.0,154.761646021
811.0,236.740476706
812.0,267.175044279
813.0,235.47987294
814.0,216.130826604
815.0,238.878927798
816.0,249.991763203
817.0,197.06266183
818.0,223.088401834
819.0,259.993057537
820.0,230.360244102
821.0,58.2773238779
822.0,60.968875224
823.0,80.8429948245
824.0,107.456070222
825.0,104.767208526
826.0,93.9363618918
827.0,64.8821595483
828.0,33.0022511349
829.0,1.31525740022
830.0,19.8736441127
831.0,2.31632722972
832.0,89.765765135
833.0,134.802244026
834.0,193.630224055
835.0,166.225455665
836.0,219.850689585
837.0,241.059161035
838.0,199.807893824
839.0,288.000609461
840.0,362.518180863
841.0,420.172548194
842.0,441.294646464
843.0,382.063482262
844.0,337.916000345
845.0,298.185085106
846.0,265.736104476
847.0,209.11569394
848.0,89.6840644029
849.0,90.824091146
850.0,62.5033603366
851.0,20.3122984621
852.0,64.3079237018
853.0,61.4643437107
854.0,2.95224564605
855.0,19.3836926675
856.0,115.728320759
857.0,163.335259332
858.0,202.274706139
859.0,130.263159743
860.0,15.8893015572
861.0,47.6895088793
862.0,26.923960695
863.0,124.116884275
864.0,41.1968149682
865.0,134.942357632
866.0,79.8455043564
867.0,83.1145045506
868.0,189.045824371
869.0,107.915176922
870.0,89.2327859373
871.0,82.4800284426
872.0,64.1389172511
873.0,1.05569486017
874.0,114.073602892
875.0,111.275820262
876.0,33.7909874861
877.0,25.639204201
878.0,20.8114567067
879.0,12.5405912087
880.0,26.6047563598
881.0,107.437934007
882.0,223.924048763
883.0,249.820159342
884.0,250.17435822
885.0,311.494252078
886.0,513.936698381
887.0,678.77586389
888.0,416.86402081
889.0,428.207596104
890.0,273.685098265
891.0,250.253632055
892.0,211.949712672
893.0,230.794634176
894.0,191.261207826
895.0,192.235823426
896.0,179.877876384
897.0,148.259258185
898.0,105.682649532
899.0,44.1946507381
900.0,65.1065206768
901.0,52.0695881333
902.0,60.3128480308
903.0,105.555190709
904.0,118.210117401
905.0,161.125767999
906.0,146.552852641
907.0,189.023847458
908.0,196.447001646
909.0,250.375179939
910.0,116.504580461
911.0,111.279624486
912.0,114.211095912
913.0,146.771327586
914.0,226.299564415
915.0,251.062898403
916.0,276.04640004
917.0,231.477052083
918.0,237.692314348
919.0,91.2663140178
920.0,69.3125785548
921.0,200.818991819
922.0,253.435124193
923.0,431.24027695
924.0,208.636336131
925.0,153.449114535
926.0,92.6981733155
927.0,88.9176460698
928.0,109.343642664
929.0,81.8483050857
930.0,104.525613726
931.0,150.212192326
932.0,107.68712953
933.0,127.712048997
934.0,150.984954052
935.0,178.1465065
936.0,214.7125164
937.0,225.511362784
938.0,308.779948633
939.0,370.551085883
940.0,378.988973363
941.0,385.940266342
942.0,294.727881464
943.0,266.062815059
944.0,253.541014192
945.0,265.530732886
946.0,191.067536834
947.0,48.8540052303
948.0,120.413618741
949.0,21.588374645
950.0,71.8380513856
951.0,48.6562264687
952.0,8.20799251458
953.0,59.3077816024
954.0,191.361984973
955.0,230.842418116
956.0,267.423150375
957.0,283.635783102
958.0,265.195885393
959.0,316.458788213
960.0,312.008311623
961.0,310.066401227
962.0,270.458305119
963.0,262.177233236
964.0,200.50982419
965.0,230.307867695
966.0,206.321966269
967.0,171.737576854
968.0,130.150249765
969.0,116.223481531
970.0,105.12999933
971.0,66.6937929365
972.0,27.1878859204
973.0,43.9333933951
974.0,2.85978072846
975.0,34.7175402063
976.0,164.662829561
977.0,302.176383481
978.0,246.543856956
979.0,196.824201453
980.0,272.452271767
981.0,305.587426626
982.0,285.385924274
983.0,273.092072683
984.0,202.32037916
985.0,157.752744409
986.0,130.232330605
987.0,112.481093937
988.0,119.293036104
989.0,97.1406209145
990.0,145.930866182
991.0,87.5712136034
992.0,64.957701634
993.0,57.5244491619
994.0,26.8670031784
995.0,1.22608670817
996.0,74.2905661442
997.0,125.538514338
998.0,114.10452025
999.0,128.949877743
1000.0,133.094119143
1001.0,132.079266937
1002.0,109.034337494
1003.0,172.363558951
1004.0,177.435809305
1005.0,180.533854809
1006.0,262.677949008
1007.0,200.878654801
1008.0,188.955372858
1009.0,111.09978783
1010.0,82.5989759155
1011.0,170.308079004
1012.0,199.292930123
1013.0,228.206073318
1014.0,169.148090017
1015.0,217.424068766
1016.0,186.745537714
1017.0,199.756100422
1018.0,115.647596979
1019.0,111.893332046
1020.0,60.0137767816
1021.0,1.52506503412
1022.0,47.9021516439
1023.0,136.28057562
1024.0,132.902579594
1025.0,228.99393362
1026.0,268.190846778
1027.0,324.492918765
1028.0,418.41971837
1029.0,488.95946267
1030.0,435.702284804
1031.0,329.354724397
1032.0,339.877647053
1033.0,373.701665618
1034.0,397.001795589
1035.0,382.312604669
1036.0,410.561947526
1037.0,385.754544058
1038.0,349.887313045
1039.0,331.511036918
1040.0,234.574411526
1041.0,198.242626936
1042.0,169.685015426
1043.0,71.1583494267
1044.0,9.87899855478
1045.0,24.1697695932
1046.0,117.046726486
1047.0,173.844313707
1048.0,208.378336865
1049.0,237.034824703
1050.0,219.491590765
1051.0,207.606173511
1052.0,227.090027534
1053.0,162.885809572
1054.0,84.0123405214
1055.0,91.1714103085
1056.0,96.2710724221
1057.0,70.6884088759
1058.0,270.435069766
1059.0,103.735372526
1060.0,39.4322966844
1061.0,99.9877404935
1062.0,1.63780735999
1063.0,62.1329831869
1064.0,99.9003071396
1065.0,80.1540995807
1066.0,31.3266764873
1067.0,80.0087584344
1068.0,65.9212002232
1069.0,53.9264448293
1070.0,81.0060554142
1071.0,114.198445212
1072.0,200.012422649
1073.0,168.558997811
1074.0,285.588390306
1075.0,377.320657928
1076.0,195.935629574
1077.0,277.643875355
1078.0,271.107958793
1079.0,250.370261885
1080.0,186.100679182
1081.0,199.800044229
1082.0,173.190593485
1083.0,169.39035627
1084.0,185.4428435
1085.0,173.906848533
1086.0,252.170198035
1087.0,212.654955715
1088.0,88.4411287491
1089.0,85.9143875108
1090.0,82.8629477679
1091.0,144.062408124
1092.0,68.2833875839
1093.0,64.2204972453
1094.0,30.582972617
1095.0,81.5402843296
1096.0,43.0191723091
1097.0,104.320915784
1098.0,81.3110337456
1099.0,161.663190977
1100.0,96.3281116643
1101.0,169.052330287
1102.0,231.410272889
1103.0,214.194701604
1104.0,40.6739606652
1105.0,123.553108686
1106.0,136.515111606
1107.0,114.640406465
1108.0,16.0353598457
1109.0,53.1633443442
1110.0,29.0391491324
1111.0,83.1042538939
1112.0,50.8912064639
1113.0,70.0931703768
1114.0,11.7410098725
1115.0,97.1773173872
1116.0,53.6370908361
1117.0,16.9484682752
1118.0,31.5263796637
1119.0,35.0203615927
1120.0,34.2800987624
1121.0,75.5581307566
1122.0,96.9052281944
1123.0,125.573596201
1124.0,236.294120585
1125.0,198.852185667
1126.0,211.30771426
1127.0,178.367733586
1128.0,145.694890436
1129.0,150.010446237
1130.0,221.968234679
1131.0,197.803091868
1132.0,169.20786033
1133.0,125.785746738
1134.0,125.735759509
1135.0,115.79543479
1136.0,144.437026876
1137.0,171.449123533
1138.0,115.967245912
1139.0,11.4053948252
1140.0,1.44249679177
1141.0,102.797238993
1142.0,12.4327847055
1143.0,104.207201783
1144.0,189.496693252
1145.0,194.97995819
1146.0,212.218515343
1147.0,238.307774801
1148.0,261.828342998
1149.0,267.020185478
1150.0,286.88979103
1151.0,253.59361419
1152.0,292.222979229
1153.0,183.771013239
1154.0,173.004276515
1155.0,237.561389421
1156.0,201.083274346
1157.0,240.234921472
1158.0,211.231775302
1159.0,173.979954223
1160.0,172.955772178
1161.0,126.918643809
1162.0,71.4470233442
1163.0,77.3722483809
1164.0,24.345689366
1165.0,79.2688777695
1166.0,212.223224243
1167.0,204.882332879
1168.0,147.834347476
1169.0,273.800669951
1170.0,307.72561597
1171.0,221.358072475
1172.0,238.081162718
1173.0,217.728794932
1174.0,170.776458126
1175.0,169.311400388
1176.0,212.150729096
1177.0,190.524519413
1178.0,165.585525091
1179.0,154.575999953
1180.0,148.659110805
1181.0,158.043762785
1182.0,139.332869195
1183.0,94.6486243541
1184.0,118.161749462
1185.0,189.526746818
1186.0,195.214000711
1187.0,169.853967193
1188.0,154.630368333
1189.0,173.645307566
1190.0,120.998944508
1191.0,7.08234750527
1192.0,28.8776227912
1193.0,117.62062399
1194.0,29.9218676755
1195.0,168.407586552
1196.0,143.259034773
1197.0,150.913156547
1198.0,162.519505278
1199.0,178.405296762
1200.0,176.54279728
1201.0,170.48556106
1202.0,246.407387928
1203.0,253.2530715
1204.0,236.858254671
1205.0,195.503586859
1206.0,174.331393092
1207.0,179.794678638
1208.0,171.835837779
1209.0,162.346842409
1210.0,91.0681338905
1211.0,112.334157418
1212.0,68.084708595
1213.0,57.9450573045
1214.0,7.80604223376
1215.0,35.4563306542
1216.0,91.2464397826
1217.0,136.554011706
1218.0,224.92598996
1219.0,238.666127519
1220.0,193.355803844
1221.0,236.728813128
1222.0,315.63026345
1223.0,404.011610845
1224.0,384.805056538
1225.0,332.196581049
1226.0,229.501536835
1227.0,221.213829623
1228.0,259.601529904
1229.0,322.623415355
1230.0,214.29988621
1231.0,274.361984875
1232.0,187.039692035
1233.0,81.9516154723
1234.0,96.7567070376
1235.0,45.4064177712
1236.0,4.28859763198
1237.0,32.4578935104
1238.0,52.6158144492
1239.0,3.92348016995
1240.0,114.402710295
1241.0,87.5659521262
1242.0,29.3177160384
1243.0,17.9051579589
1244.0,296.371949625
1245.0,427.736864995
1246.0,300.502093001
1247.0,261.56628694
1248.0,211.867004824
1249.0,335.180122406
1250.0,241.78024878
1251.0,156.136234822
1252.0,54.9933082146
1253.0,41.7217707883
1254.0,113.440934609
1255.0,57.6923005557
1256.0,95.6724422658
1257.0,0.511125050377
1258.0,1.11929750976
1259.0,41.3411176318
1260.0,30.0138673756
1261.0,15.2977490382
1262.0,28.8064066849
1263.0,28.1579744755
1264.0,134.983175279
1265.0,263.788235907
1266.0,248.138697519
1267.0,235.354476731
1268.0,262.534318686
1269.0,188.800705208
1270.0,293.219675273
1271.0,494.234062188
1272.0,468.212823412
1273.0,435.017684246
1274.0,354.56367451
1275.0,408.341703562
1276.0,364.436605986
1277.0,326.951346359
1278.0,227.199769101
1279.0,340.212010086
1280.0,322.327504893
1281.0,386.50827584
1282.0,291.403101097
1283.0,496.151520534
1284.0,561.44503529
1285.0,260.617432486
1286.0,238.415344567
1287.0,181.117415074
1288.0,126.158088701
1289.0,76.8046679131
1290.0,50.3529580666
1291.0,38.4201430264
1292.0,114.60481422
1293.0,99.4524053652
1294.0,162.42571937
1295.0,135.938984821
1296.0,67.9297943043
1297.0,13.8793728196
1298.0,19.8374243781
1299.0,81.3070909962
1300.0,73.7386080629
1301.0,45.9243901371
1302.0,27.8093157784
1303.0,87.5508345016
1304.0,36.5334962133
1305.0,48.9319442732
1306.0,2.04961592702
1307.0,79.590749041
1308.0,100.375223585
1309.0,67.5381104882
1310.0,26.8642171777
1311.0,26.1877554547
1312.0,20.7955571859
1313.0,55.4873852383
1314.0,95.3133388012
1315.0,112.437309117
1316.0,160.006825123
1317.0,266.415672627
1318.0,263.935885323
1319.0,383.834516391
1320.0,387.090551852
1321.0,428.510888923
1322.0,411.178265145
1323.0,448.505427241
1324.0,543.285019431
1325.0,395.142848191
1326.0,359.7539792
1327.0,346.254407775
